humidity,temp_mean,pm2_5
0.8468437500833333,22.038541666666664,63.85333333333333
0.8744930555833333,21.54583333416667,32.507083333333334
0.7293402778333333,23.56865530208333,80.29083333333334
0.919270833375,16.338541665416667,42.6016875
0.8583645832916668,16.60208333375,89.64222916666667
0.9145791667,17.4695833325,56.001535
0.0327121212083333,0.8242424241666666,117.7918375
0.7627604165833333,22.829166667916667,58.97875
0.8109791666666667,23.763888889166665,41.65208333333333
0.8687159090454546,22.353030303636363,53.29138181818182
0.7371014492173913,25.094565216956525,50.23478260869565
0.8287460317619048,22.317803030454545,73.61744782608696
0.9562962964444446,16.721296296666665,67.41376666666666
0.741618055625,23.40729166625,64.9075
0.7957361112083333,23.26180555625,43.92083333333333
0.7717708333750001,23.53576388833333,33.4
0.86384027775,21.63680555583333,118.45002083333333
0.6589583334166667,22.538888889583333,136.21288333333334
0.8406979167499999,22.192013889166663,35.78820416666667
0.7908583333,23.333333333,26.81597
0.8783819444583334,21.93784722333333,30.53272083333333
0.8018125000416667,23.302430556666668,43.21880833333333
0.8711546717916666,21.334375,46.49368333333334
0.78497222225,25.319791666666664,45.85666666666666
0.8088388889333333,22.75555555533333,91.25127333333332
0.03400757575,0.8924242425000001,97.14704583333334
0.7830243055416667,24.0378472225,94.56625
0.7859722222083333,21.241319444583333,43.84577916666667
0.6805902777916667,22.807638887916667,82.73981666666667
0.8728472222083333,21.01180555625,71.59052083333334
0.8788738858823529,22.00196078588236,29.17323529411765
0.8095072462173912,22.89818840652174,32.823478260869564
0.816875000125,22.53055555541667,52.00791666666667
0.820798611,22.2625,41.87172916666667
0.8727606061,18.527083333,34.156685
0.8005833332916666,22.164930555833333,45.927712500000005
0.7651628787272727,23.26780302954545,74.30670909090908
0.8267803030416667,22.73244949458333,89.98333333333333
0.7705868055833333,24.85104166625,77.63666666666667
0.6670381944166667,26.120486111666665,58.51208333333333
0.8800347222083333,22.291666666666668,96.76375
0.7777048611666667,22.850694444166667,70.55499999999999
0.88321805,21.59738005,93.60833333333332
0.8876284586086957,21.860069445416663,67.78379583333334
0.8452534721666667,21.31562499958333,44.961666666666666
0.6414488635833333,25.02083333333333,66.543775
0.7671710525789474,17.832017544210526,99.55195263157896
0.8264375,24.052430555416667,55.9575
0.7985784313529412,24.324019608235293,29.140111764705885
0.7118402778749999,24.840972222083334,86.78083333333332
0.8771803752380952,23.78980716136364,28.118368181818184
0.9510555555416668,20.852083332916667,99.37833333333332
0.8810624999166666,21.318055555,30.552916666666665
0.8086502525416667,23.385416667083334,20.32460833333333
0.8730520833750001,22.15763888958333,31.81958333333333
0.8914062500000001,21.61006944458333,117.1322125
0.9442272728,20.0449999995,69.78299
0.7292152778333333,23.760069445,139.90854166666665
0.8232986110833332,22.7510416675,64.35708333333334
0.8714761905238094,18.26111111047619,46.24127142857143
0.8161041666666667,20.838541667083334,66.62541666666667
0.7009826388749999,22.89618055625,39.823820833333336
0.7797187499999999,23.288194444166667,70.93791666666667
0.77326041675,24.318055555416667,23.552541666666663
0.7699062500833334,22.31215277833333,103.62041666666666
0.9421944443333332,20.28611111,29.086966666666665
0.8240468748750001,22.93072916625,50.6358
0.7510037878750001,21.79848484791667,81.38416666666667
0.93523958325,20.292708333333334,76.64708333333333
0.9300347221666666,20.007986110416667,15.874583333333334
0.855834911625,22.666666665833333,56.46958333333333
0.7861052632105263,22.303070175789472,46.769531578947365
0.0,0.0,90.90282083333334
0.9560714285238096,20.62619047619048,47.07798095238096
0.6652314813333333,24.098148147777778,48.58171111111111
0.90342708325,21.824305554583333,45.986283333333326
0.8605277777500001,20.85833333333333,78.615825
0.7704375,23.45763888833333,71.48708333333333
0.8653985507826086,22.547463767391303,18.54293913043478
0.7747166668000001,24.5125,40.3523
0.7958506944583333,23.428819444166667,48.43416666666667
0.9109126982857144,21.23809523857143,78.91174285714285
0.9382386364545454,19.802651515,26.281818181818185
0.8255798610833334,22.380555555,59.990341666666666
0.7824548610000001,22.02604166625,51.44072916666667
0.737515782875,21.86534090875,50.1575
0.6742613635833333,24.26562499958333,111.53166666666664
0.0,0.0,75.2248125
0.9137166666666666,21.478888889333334,37.33078
0.7994895834166668,23.86527777666667,30.2135
0.8644062499583334,22.133680555,46.911033333333336
0.8878232323888889,17.707407406666665,47.52039166666666
0.9103680555833332,17.350347222916668,59.67355833333334
0.6876562499583333,24.20312499875,66.10041666666667
0.8385555554166667,22.28541666625,40.14365
0.9422604167083332,20.441319444166663,101.48402500000002
